"","month","year","treatment","species","reproductive","abundance","proportion"
"532","12",2014,"exclosure","PB",1,5,0.2
"533","12",2018,"control","DM",2,10,0.2
"534","2",1981,"control","DO",1,5,0.2
"535","2",1982,"control","DO",1,5,0.2
"536","2",1982,"control","PE",1,5,0.2
"537","2",1985,"control","DM",4,20,0.2
"538","2",1985,"control","DO",2,10,0.2
"539","2",1989,"control","PE",1,5,0.2
"540","2",1992,"spectabs","DO",1,5,0.2
"541","2",1996,"control","DO",1,5,0.2
"542","2",1996,"exclosure","PP",1,5,0.2
"543","2",1997,"control","OT",1,5,0.2
"544","2",1997,"control","PB",1,5,0.2
"545","2",1997,"control","PF",1,5,0.2
"546","2",2000,"control","DM",1,5,0.2
"547","2",2000,"spectabs","DM",1,5,0.2
"548","3",1981,"control","DM",2,10,0.2
"549","3",1981,"control","OT",1,5,0.2
"550","3",1985,"control","DM",3,15,0.2
"551","3",1985,"control","DO",2,10,0.2
"552","3",1987,"spectabs","DM",1,5,0.2
"553","3",1989,"spectabs","DM",1,5,0.2
"554","3",1991,"exclosure","RM",2,10,0.2
"555","3",1998,"control","PB",1,5,0.2
"556","3",1999,"exclosure","DM",1,5,0.2
"557","3",2000,"exclosure","OT",1,5,0.2
"558","3",2002,"control","DO",2,10,0.2
"559","3",2013,"control","DM",6,30,0.2
"560","3",2013,"exclosure","PF",1,5,0.2
"561","3",2018,"control","PP",2,10,0.2
"562","4",1987,"control","OL",1,5,0.2
"563","4",1988,"spectabs","DM",1,5,0.2
"564","4",1993,"control","DM",1,5,0.2
"565","4",1994,"spectabs","DM",1,5,0.2
"566","4",1995,"control","DM",5,25,0.2
"567","4",1995,"exclosure","PP",1,5,0.2
"568","4",1996,"control","RM",1,5,0.2
"569","4",1997,"control","OT",1,5,0.2
"570","4",1997,"control","PF",1,5,0.2
"571","4",2000,"control","PP",1,5,0.2
"572","4",2001,"spectabs","PP",1,5,0.2
"573","4",2005,"control","DM",1,5,0.2
"574","4",2011,"control","DM",2,10,0.2
"575","4",2011,"control","PP",3,15,0.2
"576","4",2012,"control","DM",3,15,0.2
"577","4",2015,"control","BA",1,5,0.2
"578","4",2016,"exclosure","PP",2,10,0.2
"579","5",1982,"spectabs","DM",1,5,0.2
"580","5",1986,"control","DS",1,5,0.2
"581","5",1987,"control","DS",1,5,0.2
"582","5",1990,"spectabs","DM",1,5,0.2
"583","5",1997,"spectabs","DO",1,5,0.2
"584","5",1998,"control","PP",2,10,0.2
"585","5",1998,"spectabs","DO",1,5,0.2
"586","5",2004,"control","PP",1,5,0.2
"587","5",2015,"control","OT",1,5,0.2
"588","5",2015,"exclosure","RM",1,5,0.2
"589","5",2017,"exclosure","PP",7,35,0.2
"590","5",2019,"control","PP",1,5,0.2
"591","6",1978,"control","DM",3,15,0.2
"592","6",1991,"control","DM",3,15,0.2
"593","6",1996,"control","PF",1,5,0.2
"594","6",1997,"control","PM",1,5,0.2
"595","6",1997,"exclosure","PF",1,5,0.2
"596","6",2005,"control","PB",1,5,0.2
"597","6",2007,"exclosure","SH",2,10,0.2
"598","6",2009,"control","PB",1,5,0.2
"599","6",2015,"control","DO",2,10,0.2
"600","6",2015,"control","PE",1,5,0.2
"601","7",1978,"control","DM",2,10,0.2
"602","7",1982,"control","OT",1,5,0.2
"603","7",1984,"control","DM",4,20,0.2
"604","7",1984,"control","OT",1,5,0.2
"605","7",1990,"control","DM",2,10,0.2
"606","7",1990,"control","DO",1,5,0.2
"607","7",1991,"control","DM",3,15,0.2
"608","7",1996,"control","DO",1,5,0.2
"609","7",1998,"control","PP",1,5,0.2
"610","7",1998,"spectabs","DM",1,5,0.2
"611","7",2000,"spectabs","DM",1,5,0.2
"612","7",2003,"control","DM",2,10,0.2
"613","7",2003,"control","OT",1,5,0.2
"614","7",2006,"exclosure","PP",4,20,0.2
"615","7",2007,"exclosure","OT",1,5,0.2
"616","7",2010,"exclosure","PP",1,5,0.2
"617","7",2016,"control","PP",3,15,0.2
"618","8",1978,"control","DS",2,10,0.2
"619","8",1984,"control","OT",1,5,0.2
"620","8",2000,"spectabs","DM",1,5,0.2
"621","8",2006,"control","DM",1,5,0.2
"622","8",2006,"exclosure","PP",1,5,0.2
"623","8",2007,"control","OT",1,5,0.2
"624","8",2007,"exclosure","OT",1,5,0.2
"625","8",2018,"exclosure","PP",1,5,0.2
"626","9",1979,"control","DS",1,5,0.2
"627","9",1981,"control","DM",2,10,0.2
"628","9",1982,"control","OT",1,5,0.2
"629","9",1983,"control","DO",1,5,0.2
"630","9",2013,"exclosure","PB",1,5,0.2
"631","9",2016,"control","DO",1,5,0.2
"632","9",2018,"control","DM",2,10,0.2
"633","7",2011,"exclosure","PP",7,34,0.205882352941176
"634","6",2012,"control","DM",6,29,0.206896551724138
"635","3",2016,"control","DM",5,24,0.208333333333333
"636","5",2002,"exclosure","PB",5,24,0.208333333333333
"637","7",1981,"control","DS",5,24,0.208333333333333
"638","9",1982,"control","DM",5,24,0.208333333333333
"639","3",2006,"control","DM",4,19,0.210526315789474
"640","3",2012,"exclosure","PP",4,19,0.210526315789474
"641","5",2013,"exclosure","PP",4,19,0.210526315789474
"642","7",1986,"control","DM",4,19,0.210526315789474
"643","4",2017,"control","DM",7,33,0.212121212121212
"644","5",2011,"control","PP",7,33,0.212121212121212
"645","3",1981,"control","DS",3,14,0.214285714285714
"646","4",2006,"exclosure","PP",3,14,0.214285714285714
"647","5",1999,"control","DM",3,14,0.214285714285714
"648","6",1995,"control","DM",6,28,0.214285714285714
"649","6",2008,"control","DM",9,42,0.214285714285714
"650","8",1984,"control","DM",3,14,0.214285714285714
"651","8",1991,"control","DM",3,14,0.214285714285714
"652","8",2003,"exclosure","PB",3,14,0.214285714285714
"653","9",1980,"control","DS",3,14,0.214285714285714
"654","9",1983,"control","DS",3,14,0.214285714285714
"655","3",2019,"control","DM",5,23,0.217391304347826
"656","6",2016,"control","DM",5,23,0.217391304347826
"657","7",2000,"control","PP",5,23,0.217391304347826
"658","9",1985,"control","DM",5,23,0.217391304347826
"659","4",2012,"exclosure","PP",9,41,0.219512195121951
"660","1",1995,"control","DM",2,9,0.222222222222222
"661","1",2001,"control","DM",2,9,0.222222222222222
"662","1",2009,"control","DO",2,9,0.222222222222222
"663","10",2016,"control","DM",4,18,0.222222222222222
"664","11",2001,"control","DO",2,9,0.222222222222222
"665","12",1986,"control","DO",2,9,0.222222222222222
"666","12",1988,"spectabs","DM",2,9,0.222222222222222
"667","12",2000,"control","DM",2,9,0.222222222222222
"668","2",1982,"exclosure","RM",2,9,0.222222222222222
"669","2",1997,"exclosure","PF",2,9,0.222222222222222
"670","2",2015,"exclosure","RM",2,9,0.222222222222222
"671","3",2007,"control","PB",4,18,0.222222222222222
"672","3",2018,"exclosure","PP",2,9,0.222222222222222
"673","4",2000,"control","DM",2,9,0.222222222222222
"674","4",2009,"control","DM",2,9,0.222222222222222
"675","6",1989,"exclosure","RM",2,9,0.222222222222222
"676","6",2008,"control","PF",2,9,0.222222222222222
"677","7",1985,"control","DO",2,9,0.222222222222222
"678","7",1997,"control","DO",4,18,0.222222222222222
"679","9",1990,"control","DM",2,9,0.222222222222222
"680","9",1994,"control","DM",2,9,0.222222222222222
"681","9",2003,"control","DM",2,9,0.222222222222222
"682","12",1995,"control","DM",9,40,0.225
"683","2",2008,"control","DM",5,22,0.227272727272727
"684","4",2013,"control","PP",5,22,0.227272727272727
"685","1",1990,"control","DM",6,26,0.230769230769231
"686","10",2011,"control","DM",3,13,0.230769230769231
"687","12",1994,"control","DM",3,13,0.230769230769231
"688","2",2012,"control","DM",3,13,0.230769230769231
"689","2",2013,"control","DM",6,26,0.230769230769231
"690","2",2016,"control","DM",6,26,0.230769230769231
"691","3",1992,"control","DM",3,13,0.230769230769231
"692","5",2001,"control","DM",3,13,0.230769230769231
"693","5",2003,"control","OT",3,13,0.230769230769231
"694","6",2002,"control","DO",3,13,0.230769230769231
"695","6",2003,"control","PB",3,13,0.230769230769231
"696","7",1983,"control","DM",3,13,0.230769230769231
"697","7",1993,"control","DM",3,13,0.230769230769231
"698","7",2008,"control","DM",3,13,0.230769230769231
"699","7",2016,"exclosure","PP",3,13,0.230769230769231
"700","8",1982,"control","DM",6,26,0.230769230769231
"701","9",1977,"control","DM",6,26,0.230769230769231
"702","5",1998,"control","DM",10,43,0.232558139534884
"703","12",1985,"control","DM",7,30,0.233333333333333
"704","12",2002,"control","DM",4,17,0.235294117647059
"705","3",2002,"control","DM",4,17,0.235294117647059
"706","3",2003,"exclosure","PB",8,34,0.235294117647059
"707","4",1980,"control","DS",4,17,0.235294117647059
"708","6",2007,"control","DM",4,17,0.235294117647059
"709","11",2012,"control","DM",5,21,0.238095238095238
"710","4",1999,"control","DM",5,21,0.238095238095238
"711","5",1980,"control","DS",5,21,0.238095238095238
"712","5",2008,"control","DM",5,21,0.238095238095238
"713","7",2016,"control","DM",5,21,0.238095238095238
"714","9",1987,"control","DM",5,21,0.238095238095238
"715","5",2007,"control","PP",6,25,0.24
"716","4",2012,"control","PP",8,33,0.242424242424242
"717","8",2014,"control","DM",9,37,0.243243243243243
"718","1",1979,"control","OL",1,4,0.25
"719","1",1982,"control","OL",1,4,0.25
"720","1",1982,"exclosure","PF",1,4,0.25
"721","1",1983,"control","DO",2,8,0.25
"722","1",1983,"exclosure","RM",1,4,0.25
"723","1",2001,"spectabs","DM",1,4,0.25
"724","1",2012,"control","DM",5,20,0.25
"725","1",2016,"control","DO",1,4,0.25
"726","10",1979,"control","DO",1,4,0.25
"727","10",1983,"control","OT",1,4,0.25
"728","10",1983,"spectabs","DM",1,4,0.25
"729","10",1985,"control","PE",1,4,0.25
"730","10",1987,"control","DS",1,4,0.25
"731","10",1991,"control","DM",3,12,0.25
"732","10",1991,"spectabs","DM",1,4,0.25
"733","10",1996,"spectabs","DM",1,4,0.25
"734","10",2003,"control","DM",2,8,0.25
"735","10",2003,"control","DO",1,4,0.25
"736","10",2004,"control","DM",1,4,0.25
"737","10",2005,"control","PB",1,4,0.25
"738","10",2005,"exclosure","PP",1,4,0.25
"739","10",2006,"control","PB",2,8,0.25
"740","10",2007,"exclosure","RM",1,4,0.25
"741","11",1977,"control","DS",1,4,0.25
"742","11",1979,"control","DM",3,12,0.25
"743","11",1983,"control","DM",3,12,0.25
"744","11",1983,"spectabs","DM",1,4,0.25
"745","11",1985,"spectabs","DM",1,4,0.25
"746","11",1985,"spectabs","DO",1,4,0.25
"747","11",1988,"spectabs","DM",1,4,0.25
"748","11",1996,"spectabs","DM",1,4,0.25
"749","11",1999,"control","DM",3,12,0.25
"750","11",2002,"spectabs","DM",1,4,0.25
"751","11",2007,"control","DO",4,16,0.25
"752","12",1978,"control","DS",1,4,0.25
"753","12",1980,"control","DO",1,4,0.25
"754","12",1986,"control","DS",1,4,0.25
"755","12",1990,"control","DO",1,4,0.25
"756","12",1996,"control","DO",1,4,0.25
"757","12",2001,"control","DO",1,4,0.25
"758","2",1980,"control","OL",1,4,0.25
"759","2",1980,"exclosure","RM",1,4,0.25
"760","2",1981,"spectabs","DM",1,4,0.25
"761","2",1982,"control","DM",8,32,0.25
"762","2",1982,"control","DS",4,16,0.25
"763","2",1983,"control","RM",1,4,0.25
"764","2",1987,"control","DM",4,16,0.25
"765","2",1988,"exclosure","PM",1,4,0.25
"766","2",1988,"spectabs","DM",1,4,0.25
"767","2",1989,"spectabs","DM",2,8,0.25
"768","2",2012,"exclosure","PF",1,4,0.25
"769","2",2015,"control","PE",1,4,0.25
"770","2",2015,"exclosure","BA",1,4,0.25
"771","2",2019,"control","DM",3,12,0.25
"772","3",1980,"exclosure","RM",1,4,0.25
"773","3",1982,"exclosure","PF",1,4,0.25
"774","3",1982,"exclosure","PM",1,4,0.25
"775","3",1984,"control","DS",2,8,0.25
"776","3",1986,"control","DS",2,8,0.25
"777","3",1989,"exclosure","RM",3,12,0.25
"778","3",1990,"exclosure","RM",1,4,0.25
"779","3",1990,"spectabs","DM",1,4,0.25
"780","3",1991,"spectabs","DO",1,4,0.25
"781","3",1996,"control","PP",1,4,0.25
"782","3",1996,"spectabs","DO",1,4,0.25
"783","3",1997,"exclosure","PP",2,8,0.25
"784","3",1998,"spectabs","DO",1,4,0.25
"785","3",1999,"exclosure","PB",1,4,0.25
"786","3",2001,"control","PB",3,12,0.25
"787","3",2002,"control","PP",2,8,0.25
"788","3",2002,"exclosure","DO",1,4,0.25
"789","3",2003,"control","DM",7,28,0.25
"790","3",2003,"exclosure","OT",1,4,0.25
"791","3",2003,"exclosure","PP",3,12,0.25
"792","3",2004,"spectabs","DM",1,4,0.25
"793","3",2008,"exclosure","PP",1,4,0.25
"794","3",2009,"exclosure","PP",1,4,0.25
"795","3",2014,"exclosure","DM",1,4,0.25
"796","3",2015,"control","BA",1,4,0.25
"797","3",2017,"control","OT",1,4,0.25
"798","4",1986,"control","DO",1,4,0.25
"799","4",1988,"exclosure","RM",1,4,0.25
"800","4",1992,"spectabs","DM",1,4,0.25
"801","4",1994,"exclosure","PF",1,4,0.25
"802","4",1995,"exclosure","PF",1,4,0.25
"803","4",1995,"spectabs","DO",1,4,0.25
"804","4",2002,"control","DM",3,12,0.25
"805","4",2002,"exclosure","DO",1,4,0.25
"806","4",2008,"exclosure","BA",1,4,0.25
"807","4",2014,"exclosure","PB",1,4,0.25
"808","4",2015,"control","PE",2,8,0.25
"809","5",1981,"exclosure","PF",1,4,0.25
"810","5",1987,"control","NA",1,4,0.25
"811","5",1987,"exclosure","PM",1,4,0.25
"812","5",1989,"control","DM",3,12,0.25
"813","5",1991,"control","DM",3,12,0.25
"814","5",1997,"control","DO",2,8,0.25
"815","5",1997,"control","PF",1,4,0.25
"816","5",1997,"control","PP",2,8,0.25
"817","5",1997,"exclosure","PF",2,8,0.25
"818","5",1999,"exclosure","PB",1,4,0.25
"819","5",2002,"control","PB",2,8,0.25
"820","5",2002,"spectabs","DM",1,4,0.25
"821","5",2003,"spectabs","PB",1,4,0.25
"822","5",2005,"control","DO",2,8,0.25
"823","5",2005,"exclosure","PB",1,4,0.25
"824","5",2005,"exclosure","PP",1,4,0.25
"825","5",2007,"control","PM",1,4,0.25
"826","5",2009,"control","DM",3,12,0.25
"827","5",2014,"control","DO",1,4,0.25
"828","6",1981,"control","DS",4,16,0.25
"829","6",1985,"control","DS",1,4,0.25
"830","6",1987,"control","DO",1,4,0.25
"831","6",1990,"control","DM",3,12,0.25
"832","6",1990,"exclosure","PF",1,4,0.25
"833","6",1991,"spectabs","DM",1,4,0.25
"834","6",1996,"spectabs","DM",1,4,0.25
"835","6",1997,"control","PF",1,4,0.25
"836","6",1999,"control","PP",1,4,0.25
"837","6",2000,"control","PP",3,12,0.25
"838","6",2001,"control","PB",1,4,0.25
"839","6",2002,"control","PP",3,12,0.25
"840","6",2002,"spectabs","DM",1,4,0.25
"841","6",2003,"control","DM",3,12,0.25
"842","6",2008,"control","DS",1,4,0.25
"843","6",2008,"control","PM",1,4,0.25
"844","6",2008,"exclosure","OL",1,4,0.25
"845","6",2008,"exclosure","OT",1,4,0.25
"846","6",2016,"exclosure","PF",1,4,0.25
"847","6",2018,"control","OT",1,4,0.25
"848","7",1980,"control","DM",2,8,0.25
"849","7",1980,"control","DO",1,4,0.25
"850","7",1982,"spectabs","DM",1,4,0.25
"851","7",1985,"control","NA",1,4,0.25
"852","7",1987,"control","DM",10,40,0.25
"853","7",1987,"control","PE",1,4,0.25
"854","7",1987,"spectabs","DO",1,4,0.25
"855","7",1989,"exclosure","PE",1,4,0.25
"856","7",1994,"control","DM",2,8,0.25
"857","7",1994,"exclosure","PP",1,4,0.25
"858","7",1996,"control","PF",1,4,0.25
"859","7",1997,"exclosure","RM",1,4,0.25
"860","7",2004,"spectabs","DM",1,4,0.25
"861","7",2005,"control","DO",1,4,0.25
"862","7",2006,"control","DO",1,4,0.25
"863","7",2017,"control","DM",2,8,0.25
"864","8",1977,"control","PF",1,4,0.25
"865","8",1980,"control","DO",1,4,0.25
"866","8",1982,"spectabs","DM",1,4,0.25
"867","8",1983,"control","DO",1,4,0.25
"868","8",1985,"control","DM",4,16,0.25
"869","8",1985,"control","NA",1,4,0.25
"870","8",1986,"control","DM",4,16,0.25
"871","8",1986,"control","DS",1,4,0.25
"872","8",1987,"control","DO",2,8,0.25
"873","8",1988,"control","PE",1,4,0.25
"874","8",1991,"spectabs","DO",1,4,0.25
"875","8",1995,"control","DM",4,16,0.25
"876","8",2004,"control","DO",1,4,0.25
"877","8",2006,"exclosure","PB",1,4,0.25
"878","8",2011,"control","DM",3,12,0.25
"879","8",2018,"control","PP",2,8,0.25
"880","9",1981,"spectabs","DM",1,4,0.25
"881","9",1986,"control","DM",4,16,0.25
"882","9",1987,"control","DS",1,4,0.25
"883","9",1990,"spectabs","DM",1,4,0.25
"884","9",1991,"spectabs","DO",1,4,0.25
"885","9",1997,"exclosure","PM",1,4,0.25
"886","9",2006,"control","PB",1,4,0.25
"887","9",2006,"exclosure","PB",2,8,0.25
"888","3",2014,"control","PP",11,43,0.255813953488372
"889","6",2008,"control","DO",11,43,0.255813953488372
"890","10",1990,"control","DM",5,19,0.263157894736842
"891","2",2003,"exclosure","PB",5,19,0.263157894736842
"892","3",1999,"control","DM",5,19,0.263157894736842
"893","5",2009,"control","PP",5,19,0.263157894736842
"894","7",1992,"control","DM",5,19,0.263157894736842
"895","10",1992,"control","DM",4,15,0.266666666666667
"896","11",1990,"control","DM",4,15,0.266666666666667
"897","12",1980,"control","DM",4,15,0.266666666666667
"898","2",2015,"control","DM",8,30,0.266666666666667
"899","3",1990,"control","DM",4,15,0.266666666666667
"900","3",2006,"control","PB",4,15,0.266666666666667
"901","3",2015,"control","DM",8,30,0.266666666666667
"902","4",1987,"control","DS",4,15,0.266666666666667
"903","4",1991,"control","DM",4,15,0.266666666666667
"904","5",1982,"control","DM",4,15,0.266666666666667
"905","5",2008,"control","PB",4,15,0.266666666666667
"906","6",1996,"exclosure","PP",4,15,0.266666666666667
"907","7",2018,"exclosure","PP",4,15,0.266666666666667
"908","8",2017,"control","DM",4,15,0.266666666666667
"909","9",2001,"control","DM",4,15,0.266666666666667
"910","3",1983,"control","DM",7,26,0.269230769230769
"911","3",2003,"control","PB",7,26,0.269230769230769
"912","3",2012,"control","PP",7,26,0.269230769230769
"913","5",2015,"control","PP",7,26,0.269230769230769
"914","1",1999,"control","DM",6,22,0.272727272727273
"915","11",2000,"control","DM",3,11,0.272727272727273
"916","12",1995,"exclosure","PF",3,11,0.272727272727273
"917","12",2016,"control","DM",3,11,0.272727272727273
"918","3",2000,"exclosure","PB",3,11,0.272727272727273
"919","3",2003,"exclosure","DO",3,11,0.272727272727273
"920","4",1983,"exclosure","PF",3,11,0.272727272727273
"921","4",1996,"control","DM",6,22,0.272727272727273
"922","4",2000,"exclosure","PB",3,11,0.272727272727273
"923","4",2002,"control","PP",3,11,0.272727272727273
"924","5",1988,"control","DM",3,11,0.272727272727273
"925","5",1996,"exclosure","PF",3,11,0.272727272727273
"926","5",2006,"control","DM",3,11,0.272727272727273
"927","5",2010,"control","DM",3,11,0.272727272727273
"928","7",2018,"control","PP",3,11,0.272727272727273
"929","8",1985,"control","DO",3,11,0.272727272727273
"930","1",1981,"control","DM",5,18,0.277777777777778
"931","3",2001,"control","DM",5,18,0.277777777777778
"932","5",2003,"control","DO",5,18,0.277777777777778
"933","7",1997,"exclosure","PF",5,18,0.277777777777778
"934","5",2017,"control","DM",7,25,0.28
"935","1",2017,"control","DO",2,7,0.285714285714286
"936","10",1995,"control","DM",6,21,0.285714285714286
"937","10",2004,"exclosure","PB",2,7,0.285714285714286
"938","10",2008,"control","DM",2,7,0.285714285714286
"939","12",1988,"exclosure","RM",2,7,0.285714285714286
"940","12",2008,"control","DO",2,7,0.285714285714286
"941","2",1983,"spectabs","DM",2,7,0.285714285714286
"942","2",1984,"control","DS",2,7,0.285714285714286
"943","2",1990,"control","DM",4,14,0.285714285714286
