"","X","month","Month","year","count","trt","repro","proportion","species"
"1673",283,5,"May",1983,2,"control",NA,NA,"PE"
"1674",285,5,"May",1985,1,"control",NA,NA,"PE"
"1675",288,5,"May",1988,2,"control",NA,NA,"PE"
"1676",289,5,"May",1993,1,"control",NA,NA,"PE"
"1677",290,5,"May",1996,1,"control",NA,NA,"PE"
"1678",292,5,"May",1998,1,"control",NA,NA,"PE"
"1679",296,5,"May",2008,1,"control",NA,NA,"PE"
"1680",297,5,"May",2009,1,"control",NA,NA,"PE"
"1681",298,5,"May",2012,1,"control",NA,NA,"PE"
"1682",299,5,"May",2014,2,"control",NA,NA,"PE"
"1683",301,5,"May",2017,1,"control",NA,NA,"PE"
"1684",304,6,"Jun",1988,3,"control",NA,NA,"PE"
"1685",307,6,"Jun",2007,2,"control",NA,NA,"PE"
"1686",308,6,"Jun",2008,2,"control",NA,NA,"PE"
"1687",309,6,"Jun",2012,1,"control",NA,NA,"PE"
"1688",311,6,"Jun",2016,1,"control",NA,NA,"PE"
"1689",312,6,"Jun",2017,2,"control",NA,NA,"PE"
"1690",313,6,"Jun",2018,1,"control",NA,NA,"PE"
"1691",314,7,"Jul",1977,1,"control",NA,NA,"PE"
"1692",315,7,"Jul",1979,1,"control",NA,NA,"PE"
"1693",316,7,"Jul",1982,2,"control",NA,NA,"PE"
"1694",318,7,"Jul",1985,1,"control",NA,NA,"PE"
"1695",321,7,"Jul",1988,1,"control",NA,NA,"PE"
"1696",323,7,"Jul",2002,1,"control",NA,NA,"PE"
"1697",324,7,"Jul",2003,1,"control",NA,NA,"PE"
"1698",326,7,"Jul",2007,2,"control",NA,NA,"PE"
"1699",327,7,"Jul",2012,1,"control",NA,NA,"PE"
"1700",328,7,"Jul",2015,2,"control",NA,NA,"PE"
"1701",329,7,"Jul",2018,1,"control",NA,NA,"PE"
"1702",330,8,"Aug",1978,1,"control",NA,NA,"PE"
"1703",335,8,"Aug",2001,1,"control",NA,NA,"PE"
"1704",336,8,"Aug",2003,1,"control",NA,NA,"PE"
"1705",337,8,"Aug",2009,1,"control",NA,NA,"PE"
"1706",338,8,"Aug",2015,2,"control",NA,NA,"PE"
"1707",339,8,"Aug",2016,2,"control",NA,NA,"PE"
"1708",340,8,"Aug",2019,1,"control",NA,NA,"PE"
"1709",341,9,"Sept",1977,1,"control",NA,NA,"PE"
"1710",342,9,"Sept",1978,1,"control",NA,NA,"PE"
"1711",343,9,"Sept",1981,2,"control",NA,NA,"PE"
"1712",344,9,"Sept",1984,1,"control",NA,NA,"PE"
"1713",348,9,"Sept",1991,1,"control",NA,NA,"PE"
"1714",349,9,"Sept",1992,1,"control",NA,NA,"PE"
"1715",350,9,"Sept",2003,1,"control",NA,NA,"PE"
"1716",351,9,"Sept",2005,1,"control",NA,NA,"PE"
"1717",353,9,"Sept",2015,2,"control",NA,NA,"PE"
"1718",354,9,"Sept",2018,1,"control",NA,NA,"PE"
"1719",355,10,"Oct",1977,1,"control",NA,NA,"PE"
"1720",356,10,"Oct",1979,1,"control",NA,NA,"PE"
"1721",357,10,"Oct",1980,1,"control",NA,NA,"PE"
"1722",358,10,"Oct",1981,2,"control",NA,NA,"PE"
"1723",360,10,"Oct",1987,7,"control",NA,NA,"PE"
"1724",361,10,"Oct",1989,4,"control",NA,NA,"PE"
"1725",362,10,"Oct",2001,1,"control",NA,NA,"PE"
"1726",363,10,"Oct",2003,3,"control",NA,NA,"PE"
"1727",364,10,"Oct",2004,2,"control",NA,NA,"PE"
"1728",365,10,"Oct",2007,3,"control",NA,NA,"PE"
"1729",366,10,"Oct",2008,1,"control",NA,NA,"PE"
"1730",367,10,"Oct",2012,1,"control",NA,NA,"PE"
"1731",368,10,"Oct",2015,2,"control",NA,NA,"PE"
"1732",369,10,"Oct",2016,1,"control",NA,NA,"PE"
"1733",370,10,"Oct",2017,3,"control",NA,NA,"PE"
"1734",371,11,"Nov",1978,1,"control",NA,NA,"PE"
"1735",372,11,"Nov",1979,1,"control",NA,NA,"PE"
"1736",373,11,"Nov",1981,2,"control",NA,NA,"PE"
"1737",374,11,"Nov",1982,2,"control",NA,NA,"PE"
"1738",375,11,"Nov",1985,3,"control",NA,NA,"PE"
"1739",376,11,"Nov",1987,11,"control",NA,NA,"PE"
"1740",377,11,"Nov",1988,3,"control",NA,NA,"PE"
"1741",379,11,"Nov",1996,1,"control",NA,NA,"PE"
"1742",380,11,"Nov",1997,1,"control",NA,NA,"PE"
"1743",381,11,"Nov",2000,1,"control",NA,NA,"PE"
"1744",382,11,"Nov",2001,2,"control",NA,NA,"PE"
"1745",383,11,"Nov",2003,1,"control",NA,NA,"PE"
"1746",384,11,"Nov",2004,1,"control",NA,NA,"PE"
"1747",385,11,"Nov",2005,1,"control",NA,NA,"PE"
"1748",386,11,"Nov",2007,2,"control",NA,NA,"PE"
"1749",387,11,"Nov",2012,2,"control",NA,NA,"PE"
"1750",389,11,"Nov",2014,3,"control",NA,NA,"PE"
"1751",390,11,"Nov",2015,2,"control",NA,NA,"PE"
"1752",391,11,"Nov",2016,1,"control",NA,NA,"PE"
"1753",392,11,"Nov",2017,3,"control",NA,NA,"PE"
"1754",393,11,"Nov",2018,1,"control",NA,NA,"PE"
"1755",394,12,"Dec",1981,1,"control",NA,NA,"PE"
"1756",395,12,"Dec",1984,1,"control",NA,NA,"PE"
"1757",396,12,"Dec",1985,1,"control",NA,NA,"PE"
"1758",397,12,"Dec",1988,4,"control",NA,NA,"PE"
"1759",398,12,"Dec",1989,2,"control",NA,NA,"PE"
"1760",399,12,"Dec",1991,1,"control",NA,NA,"PE"
"1761",400,12,"Dec",1997,1,"control",NA,NA,"PE"
"1762",401,12,"Dec",2001,1,"control",NA,NA,"PE"
"1763",402,12,"Dec",2002,1,"control",NA,NA,"PE"
"1764",403,12,"Dec",2003,1,"control",NA,NA,"PE"
"1765",404,12,"Dec",2005,1,"control",NA,NA,"PE"
"1766",405,12,"Dec",2006,4,"control",NA,NA,"PE"
"1767",406,12,"Dec",2007,2,"control",NA,NA,"PE"
"1768",407,12,"Dec",2009,1,"control",NA,NA,"PE"
"1769",408,12,"Dec",2011,3,"control",NA,NA,"PE"
"1770",409,12,"Dec",2012,2,"control",NA,NA,"PE"
"1771",410,12,"Dec",2013,2,"control",NA,NA,"PE"
"1772",411,12,"Dec",2014,3,"control",NA,NA,"PE"
"1773",412,12,"Dec",2017,3,"control",NA,NA,"PE"
"1774",5,1,"Jan",1983,2,"exclosure",NA,NA,"PF"
"1775",8,1,"Jan",1993,1,"exclosure",NA,NA,"PF"
"1776",9,1,"Jan",1995,1,"exclosure",NA,NA,"PF"
"1777",11,1,"Jan",2008,1,"exclosure",NA,NA,"PF"
"1778",12,1,"Jan",2012,3,"exclosure",NA,NA,"PF"
"1779",13,1,"Jan",2013,1,"exclosure",NA,NA,"PF"
"1780",17,2,"Feb",1983,3,"exclosure",NA,NA,"PF"
"1781",18,2,"Feb",1985,1,"exclosure",NA,NA,"PF"
"1782",20,2,"Feb",1991,2,"exclosure",NA,NA,"PF"
"1783",22,2,"Feb",1993,1,"exclosure",NA,NA,"PF"
"1784",28,2,"Feb",2009,1,"exclosure",NA,NA,"PF"
"1785",30,2,"Feb",2013,1,"exclosure",NA,NA,"PF"
"1786",44,3,"Mar",1998,1,"exclosure",NA,NA,"PF"
"1787",47,3,"Mar",2007,1,"exclosure",NA,NA,"PF"
"1788",48,3,"Mar",2009,1,"exclosure",NA,NA,"PF"
"1789",53,3,"Mar",2016,1,"exclosure",NA,NA,"PF"
"1790",58,4,"Apr",1984,1,"exclosure",NA,NA,"PF"
"1791",67,4,"Apr",2008,2,"exclosure",NA,NA,"PF"
"1792",68,4,"Apr",2009,1,"exclosure",NA,NA,"PF"
"1793",72,4,"Apr",2016,2,"exclosure",NA,NA,"PF"
"1794",86,5,"May",2008,2,"exclosure",NA,NA,"PF"
"1795",101,6,"Jun",1998,1,"exclosure",NA,NA,"PF"
"1796",109,7,"Jul",1979,2,"exclosure",NA,NA,"PF"
"1797",120,7,"Jul",1998,1,"exclosure",NA,NA,"PF"
"1798",132,8,"Aug",1983,1,"exclosure",NA,NA,"PF"
"1799",141,8,"Aug",2001,1,"exclosure",NA,NA,"PF"
"1800",143,8,"Aug",2007,1,"exclosure",NA,NA,"PF"
"1801",151,9,"Sept",1992,1,"exclosure",NA,NA,"PF"
"1802",156,9,"Sept",1997,3,"exclosure",NA,NA,"PF"
"1803",157,9,"Sept",2007,3,"exclosure",NA,NA,"PF"
"1804",158,9,"Sept",2008,1,"exclosure",NA,NA,"PF"
"1805",164,10,"Oct",1984,1,"exclosure",NA,NA,"PF"
"1806",166,10,"Oct",1990,2,"exclosure",NA,NA,"PF"
"1807",169,10,"Oct",1993,2,"exclosure",NA,NA,"PF"
"1808",173,10,"Oct",1997,1,"exclosure",NA,NA,"PF"
"1809",175,10,"Oct",2007,2,"exclosure",NA,NA,"PF"
"1810",177,10,"Oct",2011,1,"exclosure",NA,NA,"PF"
"1811",178,10,"Oct",2012,1,"exclosure",NA,NA,"PF"
"1812",180,10,"Oct",2015,5,"exclosure",NA,NA,"PF"
"1813",182,11,"Nov",1978,1,"exclosure",NA,NA,"PF"
"1814",184,11,"Nov",1980,2,"exclosure",NA,NA,"PF"
"1815",187,11,"Nov",1983,1,"exclosure",NA,NA,"PF"
"1816",189,11,"Nov",1990,1,"exclosure",NA,NA,"PF"
"1817",190,11,"Nov",1991,2,"exclosure",NA,NA,"PF"
"1818",191,11,"Nov",1994,3,"exclosure",NA,NA,"PF"
"1819",194,11,"Nov",2007,2,"exclosure",NA,NA,"PF"
"1820",195,11,"Nov",2012,1,"exclosure",NA,NA,"PF"
"1821",196,11,"Nov",2015,3,"exclosure",NA,NA,"PF"
"1822",199,12,"Dec",1981,2,"exclosure",NA,NA,"PF"
"1823",202,12,"Dec",1991,1,"exclosure",NA,NA,"PF"
"1824",203,12,"Dec",1993,1,"exclosure",NA,NA,"PF"
"1825",204,12,"Dec",1994,2,"exclosure",NA,NA,"PF"
"1826",206,12,"Dec",1996,4,"exclosure",NA,NA,"PF"
"1827",207,12,"Dec",2002,1,"exclosure",NA,NA,"PF"
"1828",209,12,"Dec",2007,1,"exclosure",NA,NA,"PF"
"1829",210,12,"Dec",2008,1,"exclosure",NA,NA,"PF"
"1830",212,1,"Jan",1978,1,"control",NA,NA,"PF"
"1831",215,1,"Jan",1982,1,"control",NA,NA,"PF"
"1832",220,2,"Feb",1983,2,"control",NA,NA,"PF"
"1833",221,2,"Feb",1993,2,"control",NA,NA,"PF"
"1834",225,2,"Feb",2012,5,"control",NA,NA,"PF"
"1835",226,2,"Feb",2015,1,"control",NA,NA,"PF"
"1836",229,3,"Mar",1981,1,"control",NA,NA,"PF"
"1837",237,3,"Mar",2006,2,"control",NA,NA,"PF"
"1838",241,4,"Apr",1978,1,"control",NA,NA,"PF"
"1839",243,4,"Apr",1981,1,"control",NA,NA,"PF"
"1840",254,5,"May",1978,1,"control",NA,NA,"PF"
"1841",255,5,"May",1980,1,"control",NA,NA,"PF"
"1842",266,5,"May",2008,4,"control",NA,NA,"PF"
"1843",281,7,"Jul",1977,1,"control",NA,NA,"PF"
"1844",282,7,"Jul",1979,1,"control",NA,NA,"PF"
"1845",296,8,"Aug",1980,1,"control",NA,NA,"PF"
"1846",302,8,"Aug",1998,1,"control",NA,NA,"PF"
"1847",306,9,"Sept",1977,1,"control",NA,NA,"PF"
"1848",315,9,"Sept",1997,3,"control",NA,NA,"PF"
"1849",317,9,"Sept",2007,2,"control",NA,NA,"PF"
"1850",321,10,"Oct",1978,1,"control",NA,NA,"PF"
"1851",324,10,"Oct",1983,2,"control",NA,NA,"PF"
"1852",325,10,"Oct",1992,3,"control",NA,NA,"PF"
"1853",326,10,"Oct",1993,2,"control",NA,NA,"PF"
"1854",330,10,"Oct",1997,1,"control",NA,NA,"PF"
"1855",332,10,"Oct",2007,3,"control",NA,NA,"PF"
"1856",333,10,"Oct",2015,1,"control",NA,NA,"PF"
"1857",334,11,"Nov",1977,1,"control",NA,NA,"PF"
"1858",335,11,"Nov",1980,1,"control",NA,NA,"PF"
"1859",336,11,"Nov",1981,2,"control",NA,NA,"PF"
"1860",338,11,"Nov",1983,1,"control",NA,NA,"PF"
"1861",339,11,"Nov",1991,1,"control",NA,NA,"PF"
"1862",340,11,"Nov",1996,3,"control",NA,NA,"PF"
"1863",342,11,"Nov",2007,3,"control",NA,NA,"PF"
"1864",343,12,"Dec",1977,1,"control",NA,NA,"PF"
"1865",344,12,"Dec",1981,1,"control",NA,NA,"PF"
"1866",347,12,"Dec",2002,1,"control",NA,NA,"PF"
"1867",2,1,"Jan",1983,1,"exclosure",NA,NA,"PM"
"1868",3,1,"Jan",1985,1,"exclosure",NA,NA,"PM"
"1869",5,1,"Jan",1988,2,"exclosure",NA,NA,"PM"
"1870",6,1,"Jan",1989,2,"exclosure",NA,NA,"PM"
"1871",7,1,"Jan",1998,2,"exclosure",NA,NA,"PM"
"1872",8,1,"Jan",1999,3,"exclosure",NA,NA,"PM"
"1873",9,1,"Jan",2008,3,"exclosure",NA,NA,"PM"
"1874",10,1,"Jan",2016,1,"exclosure",NA,NA,"PM"
"1875",15,2,"Feb",1996,1,"exclosure",NA,NA,"PM"
"1876",16,2,"Feb",1997,2,"exclosure",NA,NA,"PM"
"1877",17,2,"Feb",1998,1,"exclosure",NA,NA,"PM"
"1878",20,2,"Feb",2008,4,"exclosure",NA,NA,"PM"
"1879",21,3,"Mar",1981,1,"exclosure",NA,NA,"PM"
"1880",28,3,"Mar",1996,2,"exclosure",NA,NA,"PM"
"1881",30,3,"Mar",1999,1,"exclosure",NA,NA,"PM"
"1882",32,3,"Mar",2008,5,"exclosure",NA,NA,"PM"
"1883",33,3,"Mar",2016,1,"exclosure",NA,NA,"PM"
"1884",35,4,"Apr",1979,1,"exclosure",NA,NA,"PM"
"1885",36,4,"Apr",1981,1,"exclosure",NA,NA,"PM"
"1886",39,4,"Apr",1985,1,"exclosure",NA,NA,"PM"
"1887",44,4,"Apr",1997,7,"exclosure",NA,NA,"PM"
"1888",46,4,"Apr",2004,1,"exclosure",NA,NA,"PM"
"1889",56,5,"May",1999,1,"exclosure",NA,NA,"PM"
"1890",57,5,"May",2008,1,"exclosure",NA,NA,"PM"
"1891",58,5,"May",2015,1,"exclosure",NA,NA,"PM"
"1892",59,5,"May",2016,1,"exclosure",NA,NA,"PM"
"1893",78,8,"Aug",1978,1,"exclosure",NA,NA,"PM"
"1894",82,8,"Aug",1988,1,"exclosure",NA,NA,"PM"
"1895",91,9,"Sept",2009,1,"exclosure",NA,NA,"PM"
"1896",92,9,"Sept",2015,2,"exclosure",NA,NA,"PM"
"1897",93,10,"Oct",1981,1,"exclosure",NA,NA,"PM"
"1898",99,10,"Oct",1997,6,"exclosure",NA,NA,"PM"
"1899",102,10,"Oct",2015,1,"exclosure",NA,NA,"PM"
"1900",103,11,"Nov",1981,1,"exclosure",NA,NA,"PM"
"1901",105,11,"Nov",1983,1,"exclosure",NA,NA,"PM"
"1902",106,11,"Nov",1986,1,"exclosure",NA,NA,"PM"
"1903",108,11,"Nov",1996,1,"exclosure",NA,NA,"PM"
"1904",109,11,"Nov",1997,3,"exclosure",NA,NA,"PM"
"1905",110,11,"Nov",2007,2,"exclosure",NA,NA,"PM"
"1906",111,11,"Nov",2015,2,"exclosure",NA,NA,"PM"
"1907",112,12,"Dec",1981,1,"exclosure",NA,NA,"PM"
"1908",116,12,"Dec",1995,1,"exclosure",NA,NA,"PM"
"1909",118,12,"Dec",1997,4,"exclosure",NA,NA,"PM"
"1910",119,12,"Dec",2005,1,"exclosure",NA,NA,"PM"
"1911",120,12,"Dec",2007,5,"exclosure",NA,NA,"PM"
"1912",122,1,"Jan",1988,1,"control",NA,NA,"PM"
"1913",123,1,"Jan",2005,1,"control",NA,NA,"PM"
"1914",124,1,"Jan",2006,2,"control",NA,NA,"PM"
"1915",125,1,"Jan",2017,2,"control",NA,NA,"PM"
"1916",126,2,"Feb",1979,1,"control",NA,NA,"PM"
"1917",128,2,"Feb",1985,1,"control",NA,NA,"PM"
"1918",130,2,"Feb",1997,2,"control",NA,NA,"PM"
"1919",131,2,"Feb",1999,2,"control",NA,NA,"PM"
"1920",132,2,"Feb",2008,3,"control",NA,NA,"PM"
"1921",133,3,"Mar",1982,1,"control",NA,NA,"PM"
"1922",136,3,"Mar",1996,2,"control",NA,NA,"PM"
"1923",137,3,"Mar",1997,1,"control",NA,NA,"PM"
"1924",138,3,"Mar",1999,1,"control",NA,NA,"PM"
"1925",139,3,"Mar",2008,2,"control",NA,NA,"PM"
"1926",140,3,"Mar",2017,1,"control",NA,NA,"PM"
"1927",148,4,"Apr",1997,2,"control",NA,NA,"PM"
"1928",149,4,"Apr",2007,1,"control",NA,NA,"PM"
"1929",150,4,"Apr",2008,2,"control",NA,NA,"PM"
"1930",151,5,"May",1983,1,"control",NA,NA,"PM"
"1931",155,5,"May",1999,1,"control",NA,NA,"PM"
"1932",158,5,"May",2008,3,"control",NA,NA,"PM"
"1933",162,6,"Jun",2007,1,"control",NA,NA,"PM"
"1934",164,6,"Jun",2015,2,"control",NA,NA,"PM"
"1935",169,8,"Aug",1986,1,"control",NA,NA,"PM"
"1936",171,8,"Aug",2007,2,"control",NA,NA,"PM"
"1937",175,9,"Sept",1997,2,"control",NA,NA,"PM"
"1938",177,10,"Oct",1987,2,"control",NA,NA,"PM"
"1939",178,10,"Oct",1997,3,"control",NA,NA,"PM"
"1940",179,10,"Oct",2007,3,"control",NA,NA,"PM"
"1941",180,11,"Nov",1979,1,"control",NA,NA,"PM"
"1942",184,11,"Nov",1996,1,"control",NA,NA,"PM"
"1943",186,11,"Nov",2007,3,"control",NA,NA,"PM"
"1944",187,11,"Nov",2015,1,"control",NA,NA,"PM"
"1945",189,12,"Dec",1995,1,"control",NA,NA,"PM"
"1946",190,12,"Dec",1996,2,"control",NA,NA,"PM"
"1947",191,12,"Dec",2007,2,"control",NA,NA,"PM"
"1948",1,1,"Jan",1980,1,"exclosure",NA,NA,"RM"
"1949",5,1,"Jan",1985,3,"exclosure",NA,NA,"RM"
"1950",6,1,"Jan",1987,1,"exclosure",NA,NA,"RM"
"1951",7,1,"Jan",1988,12,"exclosure",NA,NA,"RM"
"1952",11,1,"Jan",1992,8,"exclosure",NA,NA,"RM"
"1953",12,1,"Jan",1993,4,"exclosure",NA,NA,"RM"
"1954",13,1,"Jan",1996,1,"exclosure",NA,NA,"RM"
"1955",14,1,"Jan",1998,1,"exclosure",NA,NA,"RM"
"1956",15,1,"Jan",1999,4,"exclosure",NA,NA,"RM"
"1957",16,1,"Jan",2006,1,"exclosure",NA,NA,"RM"
"1958",17,1,"Jan",2008,6,"exclosure",NA,NA,"RM"
"1959",18,1,"Jan",2015,3,"exclosure",NA,NA,"RM"
"1960",19,1,"Jan",2016,4,"exclosure",NA,NA,"RM"
"1961",23,2,"Feb",1983,2,"exclosure",NA,NA,"RM"
"1962",30,2,"Feb",1992,3,"exclosure",NA,NA,"RM"
"1963",33,2,"Feb",1995,1,"exclosure",NA,NA,"RM"
"1964",34,2,"Feb",1996,3,"exclosure",NA,NA,"RM"
"1965",35,2,"Feb",1997,12,"exclosure",NA,NA,"RM"
"1966",36,2,"Feb",1999,5,"exclosure",NA,NA,"RM"
"1967",37,2,"Feb",2002,2,"exclosure",NA,NA,"RM"
"1968",38,2,"Feb",2003,1,"exclosure",NA,NA,"RM"
"1969",39,2,"Feb",2007,1,"exclosure",NA,NA,"RM"
"1970",40,2,"Feb",2008,6,"exclosure",NA,NA,"RM"
"1971",42,2,"Feb",2016,6,"exclosure",NA,NA,"RM"
"1972",43,2,"Feb",2017,1,"exclosure",NA,NA,"RM"
"1973",60,3,"Mar",1998,2,"exclosure",NA,NA,"RM"
"1974",61,3,"Mar",1999,2,"exclosure",NA,NA,"RM"
"1975",66,3,"Mar",2006,3,"exclosure",NA,NA,"RM"
"1976",68,3,"Mar",2008,10,"exclosure",NA,NA,"RM"
"1977",69,3,"Mar",2009,1,"exclosure",NA,NA,"RM"
"1978",70,3,"Mar",2014,1,"exclosure",NA,NA,"RM"
"1979",72,3,"Mar",2016,7,"exclosure",NA,NA,"RM"
"1980",73,3,"Mar",2019,1,"exclosure",NA,NA,"RM"
"1981",87,4,"Apr",1999,1,"exclosure",NA,NA,"RM"
"1982",88,4,"Apr",2007,2,"exclosure",NA,NA,"RM"
"1983",89,4,"Apr",2008,5,"exclosure",NA,NA,"RM"
"1984",91,4,"Apr",2016,1,"exclosure",NA,NA,"RM"
"1985",99,5,"May",1993,1,"exclosure",NA,NA,"RM"
"1986",100,5,"May",1996,1,"exclosure",NA,NA,"RM"
"1987",101,5,"May",1997,2,"exclosure",NA,NA,"RM"
"1988",104,5,"May",2007,1,"exclosure",NA,NA,"RM"
"1989",105,5,"May",2008,4,"exclosure",NA,NA,"RM"
"1990",114,6,"Jun",1991,1,"exclosure",NA,NA,"RM"
"1991",121,6,"Jun",2016,1,"exclosure",NA,NA,"RM"
"1992",134,7,"Jul",2007,1,"exclosure",NA,NA,"RM"
"1993",146,10,"Oct",1979,1,"exclosure",NA,NA,"RM"
"1994",150,10,"Oct",1989,1,"exclosure",NA,NA,"RM"
"1995",152,10,"Oct",1991,2,"exclosure",NA,NA,"RM"
"1996",155,10,"Oct",1997,1,"exclosure",NA,NA,"RM"
"1997",159,11,"Nov",1979,1,"exclosure",NA,NA,"RM"
"1998",160,11,"Nov",1981,1,"exclosure",NA,NA,"RM"
"1999",170,11,"Nov",1993,4,"exclosure",NA,NA,"RM"
"2000",172,11,"Nov",1997,1,"exclosure",NA,NA,"RM"
"2001",173,11,"Nov",1998,1,"exclosure",NA,NA,"RM"
"2002",174,11,"Nov",2000,1,"exclosure",NA,NA,"RM"
"2003",175,11,"Nov",2007,12,"exclosure",NA,NA,"RM"
"2004",177,11,"Nov",2014,2,"exclosure",NA,NA,"RM"
"2005",178,11,"Nov",2015,5,"exclosure",NA,NA,"RM"
"2006",179,11,"Nov",2019,1,"exclosure",NA,NA,"RM"
"2007",180,12,"Dec",1978,1,"exclosure",NA,NA,"RM"
"2008",181,12,"Dec",1981,2,"exclosure",NA,NA,"RM"
"2009",182,12,"Dec",1983,2,"exclosure",NA,NA,"RM"
"2010",183,12,"Dec",1984,1,"exclosure",NA,NA,"RM"
"2011",184,12,"Dec",1985,1,"exclosure",NA,NA,"RM"
"2012",189,12,"Dec",1991,14,"exclosure",NA,NA,"RM"
"2013",190,12,"Dec",1992,3,"exclosure",NA,NA,"RM"
"2014",191,12,"Dec",1993,2,"exclosure",NA,NA,"RM"
"2015",193,12,"Dec",1996,4,"exclosure",NA,NA,"RM"
"2016",194,12,"Dec",1998,1,"exclosure",NA,NA,"RM"
"2017",195,12,"Dec",2001,2,"exclosure",NA,NA,"RM"
"2018",196,12,"Dec",2006,1,"exclosure",NA,NA,"RM"
"2019",197,12,"Dec",2007,16,"exclosure",NA,NA,"RM"
"2020",198,12,"Dec",2014,2,"exclosure",NA,NA,"RM"
"2021",202,1,"Jan",1985,1,"control",NA,NA,"RM"
"2022",203,1,"Jan",1987,5,"control",NA,NA,"RM"
"2023",204,1,"Jan",1988,1,"control",NA,NA,"RM"
"2024",207,1,"Jan",1991,5,"control",NA,NA,"RM"
"2025",208,1,"Jan",1992,2,"control",NA,NA,"RM"
"2026",209,1,"Jan",1993,2,"control",NA,NA,"RM"
"2027",210,1,"Jan",1996,1,"control",NA,NA,"RM"
"2028",212,1,"Jan",2001,1,"control",NA,NA,"RM"
"2029",213,1,"Jan",2006,1,"control",NA,NA,"RM"
"2030",214,1,"Jan",2007,1,"control",NA,NA,"RM"
"2031",215,1,"Jan",2008,4,"control",NA,NA,"RM"
"2032",217,1,"Jan",2016,3,"control",NA,NA,"RM"
"2033",222,2,"Feb",1984,1,"control",NA,NA,"RM"
"2034",223,2,"Feb",1988,3,"control",NA,NA,"RM"
"2035",227,2,"Feb",1992,4,"control",NA,NA,"RM"
"2036",230,2,"Feb",1997,3,"control",NA,NA,"RM"
"2037",231,2,"Feb",1999,1,"control",NA,NA,"RM"
"2038",232,2,"Feb",2002,1,"control",NA,NA,"RM"
"2039",234,2,"Feb",2007,1,"control",NA,NA,"RM"
"2040",235,2,"Feb",2008,1,"control",NA,NA,"RM"
"2041",236,2,"Feb",2009,1,"control",NA,NA,"RM"
"2042",237,2,"Feb",2012,1,"control",NA,NA,"RM"
"2043",238,2,"Feb",2014,2,"control",NA,NA,"RM"
"2044",240,2,"Feb",2016,3,"control",NA,NA,"RM"
"2045",241,2,"Feb",2017,1,"control",NA,NA,"RM"
"2046",242,2,"Feb",2020,1,"control",NA,NA,"RM"
"2047",253,3,"Mar",1992,4,"control",NA,NA,"RM"
"2048",255,3,"Mar",1996,3,"control",NA,NA,"RM"
"2049",257,3,"Mar",2001,1,"control",NA,NA,"RM"
"2050",259,3,"Mar",2008,1,"control",NA,NA,"RM"
"2051",262,3,"Mar",2016,4,"control",NA,NA,"RM"
"2052",270,4,"Apr",1990,1,"control",NA,NA,"RM"
"2053",275,4,"Apr",2007,1,"control",NA,NA,"RM"
"2054",276,4,"Apr",2008,1,"control",NA,NA,"RM"
"2055",278,4,"Apr",2016,3,"control",NA,NA,"RM"
"2056",287,5,"May",2008,1,"control",NA,NA,"RM"
"2057",288,5,"May",2012,1,"control",NA,NA,"RM"
"2058",293,6,"Jun",1991,2,"control",NA,NA,"RM"
"2059",294,6,"Jun",1994,1,"control",NA,NA,"RM"
"2060",296,6,"Jun",2008,1,"control",NA,NA,"RM"
"2061",298,7,"Jul",1982,1,"control",NA,NA,"RM"
"2062",301,7,"Jul",1988,1,"control",NA,NA,"RM"
"2063",304,7,"Jul",2007,1,"control",NA,NA,"RM"
"2064",305,8,"Aug",1982,1,"control",NA,NA,"RM"
"2065",307,8,"Aug",2007,2,"control",NA,NA,"RM"
"2066",312,10,"Oct",1992,1,"control",NA,NA,"RM"
"2067",314,10,"Oct",2003,1,"control",NA,NA,"RM"
"2068",315,10,"Oct",2007,2,"control",NA,NA,"RM"
"2069",317,11,"Nov",1979,1,"control",NA,NA,"RM"
"2070",318,11,"Nov",1981,1,"control",NA,NA,"RM"
"2071",319,11,"Nov",1982,2,"control",NA,NA,"RM"
"2072",320,11,"Nov",1986,2,"control",NA,NA,"RM"
"2073",324,11,"Nov",1991,5,"control",NA,NA,"RM"
"2074",325,11,"Nov",1997,1,"control",NA,NA,"RM"
"2075",326,11,"Nov",2000,1,"control",NA,NA,"RM"
"2076",327,11,"Nov",2007,4,"control",NA,NA,"RM"
"2077",328,11,"Nov",2015,3,"control",NA,NA,"RM"
"2078",329,12,"Dec",1981,2,"control",NA,NA,"RM"
"2079",330,12,"Dec",1985,1,"control",NA,NA,"RM"
"2080",334,12,"Dec",1990,3,"control",NA,NA,"RM"
"2081",335,12,"Dec",1991,2,"control",NA,NA,"RM"
"2082",336,12,"Dec",1992,1,"control",NA,NA,"RM"
"2083",337,12,"Dec",1993,1,"control",NA,NA,"RM"
"2084",339,12,"Dec",1996,1,"control",NA,NA,"RM"
"2085",340,12,"Dec",1997,1,"control",NA,NA,"RM"
"2086",341,12,"Dec",1999,1,"control",NA,NA,"RM"
"2087",342,12,"Dec",2007,5,"control",NA,NA,"RM"
