"","month","year","treatment","reproductive","abundance","proportion","sex","species"
"1980",9,1998,"control",2,6,0.333333333333333,"male","DO"
"1981",9,2007,"control",4,12,0.333333333333333,"male","DO"
"1982",10,1990,"control",1,3,0.333333333333333,"male","DO"
"1983",10,2000,"control",1,3,0.333333333333333,"male","DO"
"1984",10,2002,"control",1,3,0.333333333333333,"male","DO"
"1985",10,2004,"control",1,3,0.333333333333333,"male","DO"
"1986",11,2001,"control",3,9,0.333333333333333,"male","DO"
"1987",11,2005,"control",3,9,0.333333333333333,"male","DO"
"1988",11,2014,"control",1,3,0.333333333333333,"male","DO"
"1989",3,2007,"control",4,11,0.363636363636364,"male","DO"
"1990",6,2005,"control",4,11,0.363636363636364,"male","DO"
"1991",2,1990,"control",3,8,0.375,"male","DO"
"1992",2,1997,"control",3,8,0.375,"male","DO"
"1993",4,2006,"control",3,8,0.375,"male","DO"
"1994",2,1989,"control",2,5,0.4,"male","DO"
"1995",2,2000,"control",2,5,0.4,"male","DO"
"1996",5,1998,"control",2,5,0.4,"male","DO"
"1997",6,1996,"control",2,5,0.4,"male","DO"
"1998",7,1990,"control",2,5,0.4,"male","DO"
"1999",8,2008,"control",2,5,0.4,"male","DO"
"2000",9,2008,"control",2,5,0.4,"male","DO"
"2001",12,2003,"control",2,5,0.4,"male","DO"
"2002",5,2004,"control",3,7,0.428571428571429,"male","DO"
"2003",5,2007,"control",3,7,0.428571428571429,"male","DO"
"2004",6,1990,"control",3,7,0.428571428571429,"male","DO"
"2005",3,1990,"control",4,9,0.444444444444444,"male","DO"
"2006",7,2002,"control",5,11,0.454545454545455,"male","DO"
"2007",12,2005,"control",5,11,0.454545454545455,"male","DO"
"2008",1,2006,"control",10,21,0.476190476190476,"male","DO"
"2009",1,1989,"control",1,2,0.5,"male","DO"
"2010",1,2013,"control",1,2,0.5,"male","DO"
"2011",2,2014,"control",3,6,0.5,"male","DO"
"2012",3,1995,"control",1,2,0.5,"male","DO"
"2013",3,1999,"control",3,6,0.5,"male","DO"
"2014",3,2002,"control",5,10,0.5,"male","DO"
"2015",3,2006,"control",4,8,0.5,"male","DO"
"2016",3,2011,"control",1,2,0.5,"male","DO"
"2017",4,1991,"control",1,2,0.5,"male","DO"
"2018",4,1992,"control",1,2,0.5,"male","DO"
"2019",4,2001,"control",1,2,0.5,"male","DO"
"2020",4,2013,"control",1,2,0.5,"male","DO"
"2021",5,2001,"control",1,2,0.5,"male","DO"
"2022",7,1988,"control",2,4,0.5,"male","DO"
"2023",7,1989,"control",1,2,0.5,"male","DO"
"2024",7,2003,"control",2,4,0.5,"male","DO"
"2025",7,2013,"control",1,2,0.5,"male","DO"
"2026",8,1998,"control",2,4,0.5,"male","DO"
"2027",9,1990,"control",1,2,0.5,"male","DO"
"2028",9,2009,"control",1,2,0.5,"male","DO"
"2029",9,2013,"control",1,2,0.5,"male","DO"
"2030",10,1988,"control",1,2,0.5,"male","DO"
"2031",10,1994,"control",1,2,0.5,"male","DO"
"2032",10,1999,"control",1,2,0.5,"male","DO"
"2033",10,2001,"control",3,6,0.5,"male","DO"
"2034",11,1989,"control",3,6,0.5,"male","DO"
"2035",1,1988,"control",3,5,0.6,"male","DO"
"2036",10,2005,"control",3,5,0.6,"male","DO"
"2037",3,1996,"control",2,3,0.666666666666667,"male","DO"
"2038",9,2003,"control",4,6,0.666666666666667,"male","DO"
"2039",10,1989,"control",3,4,0.75,"male","DO"
"2040",1,1992,"control",1,1,1,"male","DO"
"2041",1,1998,"control",1,1,1,"male","DO"
"2042",3,1992,"control",1,1,1,"male","DO"
"2043",3,1993,"control",1,1,1,"male","DO"
"2044",3,2010,"control",1,1,1,"male","DO"
"2045",6,1993,"control",1,1,1,"male","DO"
"2046",7,1991,"control",1,1,1,"male","DO"
"2047",8,1996,"control",1,1,1,"male","DO"
"2048",8,2011,"control",1,1,1,"male","DO"
"2049",9,1989,"control",2,2,1,"male","DO"
"2050",9,1993,"control",1,1,1,"male","DO"
"2051",9,2012,"control",1,1,1,"male","DO"
"2052",11,1991,"control",1,1,1,"male","DO"
"2053",11,2010,"control",1,1,1,"male","DO"
"2054",1,1991,"control",0,5,0,"male","DO"
"2055",1,1993,"control",0,1,0,"male","DO"
"2056",1,1995,"control",0,5,0,"male","DO"
"2057",1,2001,"control",0,1,0,"male","DO"
"2058",1,2011,"control",0,3,0,"male","DO"
"2059",1,2012,"control",0,2,0,"male","DO"
"2060",2,1992,"control",0,1,0,"male","DO"
"2061",2,1994,"control",0,1,0,"male","DO"
"2062",2,1995,"control",0,4,0,"male","DO"
"2063",2,1999,"control",0,4,0,"male","DO"
"2064",2,2009,"control",0,5,0,"male","DO"
"2065",2,2010,"control",0,1,0,"male","DO"
"2066",2,2011,"control",0,1,0,"male","DO"
"2067",3,1989,"control",0,3,0,"male","DO"
"2068",3,1991,"control",0,2,0,"male","DO"
"2069",3,1994,"control",0,1,0,"male","DO"
"2070",3,1998,"control",0,10,0,"male","DO"
"2071",3,2000,"control",0,2,0,"male","DO"
"2072",3,2004,"control",0,1,0,"male","DO"
"2073",3,2012,"control",0,1,0,"male","DO"
"2074",3,2013,"control",0,2,0,"male","DO"
"2075",4,1989,"control",0,2,0,"male","DO"
"2076",4,1994,"control",0,1,0,"male","DO"
"2077",4,1995,"control",0,2,0,"male","DO"
"2078",4,1996,"control",0,8,0,"male","DO"
"2079",4,2004,"control",0,2,0,"male","DO"
"2080",4,2005,"control",0,5,0,"male","DO"
"2081",4,2012,"control",0,1,0,"male","DO"
"2082",5,1989,"control",0,2,0,"male","DO"
"2083",5,1991,"control",0,2,0,"male","DO"
"2084",5,1992,"control",0,1,0,"male","DO"
"2085",5,1993,"control",0,1,0,"male","DO"
"2086",5,1994,"control",0,2,0,"male","DO"
"2087",5,1996,"control",0,1,0,"male","DO"
"2088",5,1997,"control",0,8,0,"male","DO"
"2089",5,2009,"control",0,13,0,"male","DO"
"2090",6,1989,"control",0,2,0,"male","DO"
"2091",6,1991,"control",0,2,0,"male","DO"
"2092",6,1994,"control",0,2,0,"male","DO"
"2093",6,2000,"control",0,8,0,"male","DO"
"2094",6,2004,"control",0,6,0,"male","DO"
"2095",6,2014,"control",0,6,0,"male","DO"
"2096",7,1992,"control",0,4,0,"male","DO"
"2097",7,1994,"control",0,2,0,"male","DO"
"2098",7,1995,"control",0,1,0,"male","DO"
"2099",7,1996,"control",0,5,0,"male","DO"
"2100",7,1997,"control",0,18,0,"male","DO"
"2101",7,2006,"control",0,4,0,"male","DO"
"2102",7,2008,"control",0,14,0,"male","DO"
"2103",7,2011,"control",0,2,0,"male","DO"
"2104",7,2012,"control",0,1,0,"male","DO"
"2105",8,1990,"control",0,7,0,"male","DO"
"2106",8,1991,"control",0,1,0,"male","DO"
"2107",8,1993,"control",0,1,0,"male","DO"
"2108",8,2005,"control",0,4,0,"male","DO"
"2109",8,2009,"control",0,5,0,"male","DO"
"2110",8,2012,"control",0,1,0,"male","DO"
"2111",9,1988,"control",0,2,0,"male","DO"
"2112",9,1992,"control",0,2,0,"male","DO"
"2113",9,1996,"control",0,3,0,"male","DO"
"2114",9,1997,"control",0,8,0,"male","DO"
"2115",9,2000,"control",0,1,0,"male","DO"
"2116",9,2002,"control",0,1,0,"male","DO"
"2117",9,2004,"control",0,1,0,"male","DO"
"2118",9,2010,"control",0,1,0,"male","DO"
"2119",9,2014,"control",0,1,0,"male","DO"
"2120",10,1991,"control",0,1,0,"male","DO"
"2121",10,1992,"control",0,3,0,"male","DO"
"2122",10,1993,"control",0,1,0,"male","DO"
"2123",10,1996,"control",0,2,0,"male","DO"
"2124",10,1997,"control",0,3,0,"male","DO"
"2125",10,2006,"control",0,1,0,"male","DO"
"2126",10,2009,"control",0,1,0,"male","DO"
"2127",10,2012,"control",0,1,0,"male","DO"
"2128",10,2014,"control",0,5,0,"male","DO"
"2129",11,1988,"control",0,2,0,"male","DO"
"2130",11,1993,"control",0,1,0,"male","DO"
"2131",11,1994,"control",0,3,0,"male","DO"
"2132",11,1996,"control",0,3,0,"male","DO"
"2133",11,1997,"control",0,5,0,"male","DO"
"2134",11,1999,"control",0,2,0,"male","DO"
"2135",11,2000,"control",0,3,0,"male","DO"
"2136",11,2006,"control",0,2,0,"male","DO"
"2137",11,2008,"control",0,7,0,"male","DO"
"2138",11,2012,"control",0,1,0,"male","DO"
"2139",11,2013,"control",0,2,0,"male","DO"
"2140",12,1988,"control",0,5,0,"male","DO"
"2141",12,1990,"control",0,4,0,"male","DO"
"2142",12,1991,"control",0,1,0,"male","DO"
"2143",12,1993,"control",0,1,0,"male","DO"
"2144",12,1994,"control",0,5,0,"male","DO"
"2145",12,1995,"control",0,1,0,"male","DO"
"2146",12,1997,"control",0,2,0,"male","DO"
"2147",12,1998,"control",0,2,0,"male","DO"
"2148",12,1999,"control",0,1,0,"male","DO"
"2149",12,2000,"control",0,3,0,"male","DO"
"2150",12,2006,"control",0,3,0,"male","DO"
"2151",12,2012,"control",0,1,0,"male","DO"
"2152",12,2013,"control",0,1,0,"male","DO"
"2153",7,2007,"control",1,43,0.0232558139534884,"female","DO"
"2154",9,2005,"control",1,33,0.0303030303030303,"female","DO"
"2155",6,2008,"control",1,26,0.0384615384615385,"female","DO"
"2156",8,2003,"control",1,19,0.0526315789473684,"female","DO"
"2157",2,2003,"control",1,16,0.0625,"female","DO"
"2158",3,2006,"control",1,16,0.0625,"female","DO"
"2159",11,2002,"control",1,16,0.0625,"female","DO"
"2160",8,2005,"control",1,15,0.0666666666666667,"female","DO"
"2161",6,2007,"control",4,51,0.0784313725490196,"female","DO"
"2162",7,2004,"control",1,11,0.0909090909090909,"female","DO"
"2163",3,2002,"control",1,10,0.1,"female","DO"
"2164",3,2007,"control",2,20,0.1,"female","DO"
"2165",6,2003,"control",2,19,0.105263157894737,"female","DO"
"2166",5,2008,"control",2,15,0.133333333333333,"female","DO"
"2167",3,2005,"control",1,7,0.142857142857143,"female","DO"
"2168",4,2006,"control",1,7,0.142857142857143,"female","DO"
"2169",5,2006,"control",1,7,0.142857142857143,"female","DO"
"2170",10,2004,"control",2,13,0.153846153846154,"female","DO"
"2171",12,2006,"control",2,13,0.153846153846154,"female","DO"
"2172",4,2009,"control",1,5,0.2,"female","DO"
"2173",5,2009,"control",1,5,0.2,"female","DO"
"2174",9,2002,"control",1,5,0.2,"female","DO"
"2175",10,2002,"control",3,14,0.214285714285714,"female","DO"
"2176",5,2003,"control",10,45,0.222222222222222,"female","DO"
"2177",7,2005,"control",2,9,0.222222222222222,"female","DO"
"2178",5,2007,"control",8,35,0.228571428571429,"female","DO"
"2179",3,2000,"control",1,4,0.25,"female","DO"
"2180",3,2003,"control",9,36,0.25,"female","DO"
"2181",6,2004,"control",2,8,0.25,"female","DO"
"2182",6,2009,"control",2,8,0.25,"female","DO"
"2183",7,2006,"control",3,10,0.3,"female","DO"
"2184",5,2002,"control",4,13,0.307692307692308,"female","DO"
"2185",4,2000,"control",1,3,0.333333333333333,"female","DO"
"2186",11,2014,"control",1,3,0.333333333333333,"female","DO"
"2187",4,2007,"control",8,23,0.347826086956522,"female","DO"
"2188",6,2002,"control",4,11,0.363636363636364,"female","DO"
"2189",5,2004,"control",2,5,0.4,"female","DO"
"2190",5,2005,"control",2,5,0.4,"female","DO"
"2191",10,2006,"control",4,9,0.444444444444444,"female","DO"
"2192",4,2002,"control",4,8,0.5,"female","DO"
"2193",6,2000,"control",1,2,0.5,"female","DO"
"2194",6,2012,"control",1,2,0.5,"female","DO"
"2195",7,2010,"control",1,2,0.5,"female","DO"
"2196",9,2006,"control",1,2,0.5,"female","DO"
"2197",4,2005,"control",5,8,0.625,"female","DO"
"2198",6,2005,"control",6,9,0.666666666666667,"female","DO"
"2199",2,2012,"control",1,1,1,"female","DO"
"2200",1,2000,"control",0,1,0,"female","DO"
"2201",1,2004,"control",0,6,0,"female","DO"
"2202",1,2005,"control",0,14,0,"female","DO"
"2203",1,2006,"control",0,22,0,"female","DO"
"2204",1,2008,"control",0,19,0,"female","DO"
"2205",1,2009,"control",0,3,0,"female","DO"
"2206",1,2012,"control",0,1,0,"female","DO"
"2207",2,1997,"control",0,1,0,"female","DO"
"2208",2,1999,"control",0,1,0,"female","DO"
"2209",2,2000,"control",0,3,0,"female","DO"
"2210",2,2002,"control",0,8,0,"female","DO"
"2211",2,2004,"control",0,5,0,"female","DO"
"2212",2,2007,"control",0,24,0,"female","DO"
"2213",2,2008,"control",0,16,0,"female","DO"
"2214",2,2009,"control",0,4,0,"female","DO"
"2215",2,2014,"control",0,1,0,"female","DO"
"2216",3,1998,"control",0,1,0,"female","DO"
"2217",3,1999,"control",0,2,0,"female","DO"
"2218",3,2001,"control",0,1,0,"female","DO"
"2219",3,2004,"control",0,8,0,"female","DO"
"2220",3,2008,"control",0,13,0,"female","DO"
"2221",3,2009,"control",0,3,0,"female","DO"
"2222",3,2012,"control",0,1,0,"female","DO"
"2223",3,2014,"control",0,1,0,"female","DO"
"2224",4,1999,"control",0,1,0,"female","DO"
"2225",4,2001,"control",0,1,0,"female","DO"
"2226",4,2004,"control",0,2,0,"female","DO"
"2227",4,2008,"control",0,16,0,"female","DO"
"2228",4,2012,"control",0,2,0,"female","DO"
"2229",5,1998,"control",0,1,0,"female","DO"
"2230",5,1999,"control",0,1,0,"female","DO"
"2231",5,2001,"control",0,2,0,"female","DO"
"2232",5,2013,"control",0,2,0,"female","DO"
"2233",5,2014,"control",0,2,0,"female","DO"
"2234",6,1997,"control",0,1,0,"female","DO"
"2235",6,2014,"control",0,2,0,"female","DO"
"2236",7,1997,"control",0,1,0,"female","DO"
"2237",7,1998,"control",0,1,0,"female","DO"
"2238",7,2000,"control",0,5,0,"female","DO"
"2239",7,2002,"control",0,11,0,"female","DO"
"2240",7,2003,"control",0,21,0,"female","DO"
"2241",7,2008,"control",0,5,0,"female","DO"
"2242",7,2009,"control",0,4,0,"female","DO"
"2243",7,2011,"control",0,1,0,"female","DO"
"2244",7,2012,"control",0,7,0,"female","DO"
"2245",7,2013,"control",0,2,0,"female","DO"
"2246",8,2000,"control",0,5,0,"female","DO"
"2247",8,2001,"control",0,8,0,"female","DO"
"2248",8,2004,"control",0,7,0,"female","DO"
"2249",8,2008,"control",0,8,0,"female","DO"
"2250",8,2009,"control",0,4,0,"female","DO"
"2251",8,2014,"control",0,4,0,"female","DO"
"2252",9,1997,"control",0,3,0,"female","DO"
"2253",9,2000,"control",0,1,0,"female","DO"
"2254",9,2001,"control",0,10,0,"female","DO"
"2255",9,2003,"control",0,16,0,"female","DO"
"2256",9,2004,"control",0,9,0,"female","DO"
"2257",9,2007,"control",0,37,0,"female","DO"
"2258",9,2008,"control",0,6,0,"female","DO"
"2259",9,2009,"control",0,1,0,"female","DO"
"2260",9,2012,"control",0,2,0,"female","DO"
"2261",9,2013,"control",0,1,0,"female","DO"
"2262",9,2014,"control",0,4,0,"female","DO"
"2263",10,1997,"control",0,1,0,"female","DO"
"2264",10,1999,"control",0,1,0,"female","DO"
"2265",10,2000,"control",0,4,0,"female","DO"
"2266",10,2001,"control",0,13,0,"female","DO"
"2267",10,2003,"control",0,13,0,"female","DO"
"2268",10,2005,"control",0,7,0,"female","DO"
"2269",10,2007,"control",0,31,0,"female","DO"
"2270",10,2008,"control",0,6,0,"female","DO"
"2271",10,2009,"control",0,1,0,"female","DO"
"2272",10,2011,"control",0,2,0,"female","DO"
"2273",10,2012,"control",0,2,0,"female","DO"
"2274",10,2014,"control",0,2,0,"female","DO"
"2275",11,1998,"control",0,1,0,"female","DO"
"2276",11,1999,"control",0,1,0,"female","DO"
"2277",11,2000,"control",0,1,0,"female","DO"
"2278",11,2001,"control",0,12,0,"female","DO"
"2279",11,2003,"control",0,9,0,"female","DO"
"2280",11,2005,"control",0,19,0,"female","DO"
"2281",11,2006,"control",0,11,0,"female","DO"
"2282",11,2007,"control",0,27,0,"female","DO"
"2283",11,2008,"control",0,6,0,"female","DO"
"2284",11,2009,"control",0,1,0,"female","DO"
"2285",11,2013,"control",0,2,0,"female","DO"
"2286",12,1999,"control",0,1,0,"female","DO"
"2287",12,2002,"control",0,29,0,"female","DO"
"2288",12,2003,"control",0,9,0,"female","DO"
"2289",12,2004,"control",0,12,0,"female","DO"
"2290",12,2005,"control",0,15,0,"female","DO"
"2291",12,2007,"control",0,18,0,"female","DO"
"2292",12,2008,"control",0,5,0,"female","DO"
"2293",12,2009,"control",0,1,0,"female","DO"
"2294",12,2013,"control",0,1,0,"female","DO"
"2295",6,2008,"control",1,4,0.25,"male","DS"
"2296",5,1988,"control",1,3,0.333333333333333,"male","DS"
"2297",1,1990,"control",1,2,0.5,"male","DS"
"2298",5,1989,"control",1,2,0.5,"male","DS"
"2299",7,1988,"control",1,2,0.5,"male","DS"
"2300",8,1988,"control",1,2,0.5,"male","DS"
"2301",9,2008,"control",1,2,0.5,"male","DS"
"2302",10,1988,"control",1,2,0.5,"male","DS"
"2303",10,2008,"control",1,2,0.5,"male","DS"
"2304",12,1988,"control",2,3,0.666666666666667,"male","DS"
"2305",1,2009,"control",1,1,1,"male","DS"
"2306",2,1990,"control",1,1,1,"male","DS"
"2307",2,1993,"control",1,1,1,"male","DS"
"2308",2,2008,"control",1,1,1,"male","DS"
"2309",2,2009,"control",1,1,1,"male","DS"
"2310",3,1988,"control",2,2,1,"male","DS"
"2311",3,1993,"control",1,1,1,"male","DS"
"2312",3,2008,"control",1,1,1,"male","DS"
"2313",7,2008,"control",1,1,1,"male","DS"
"2314",9,1994,"control",1,1,1,"male","DS"
"2315",1,1988,"control",0,2,0,"male","DS"
"2316",1,1989,"control",0,3,0,"male","DS"
"2317",1,1993,"control",0,1,0,"male","DS"
"2318",1,2008,"control",0,1,0,"male","DS"
"2319",2,1988,"control",0,2,0,"male","DS"
"2320",2,1989,"control",0,2,0,"male","DS"
"2321",3,1989,"control",0,3,0,"male","DS"
"2322",3,1990,"control",0,2,0,"male","DS"
"2323",3,1994,"control",0,1,0,"male","DS"
"2324",3,1998,"control",0,1,0,"male","DS"
"2325",4,1988,"control",0,4,0,"male","DS"
"2326",4,1989,"control",0,3,0,"male","DS"
"2327",4,1990,"control",0,1,0,"male","DS"
"2328",4,1993,"control",0,1,0,"male","DS"
"2329",4,1994,"control",0,1,0,"male","DS"
"2330",4,1999,"control",0,1,0,"male","DS"
"2331",4,2008,"control",0,2,0,"male","DS"
"2332",5,1990,"control",0,1,0,"male","DS"
"2333",5,1992,"control",0,1,0,"male","DS"
"2334",5,1993,"control",0,1,0,"male","DS"
"2335",5,1999,"control",0,1,0,"male","DS"
"2336",5,2008,"control",0,2,0,"male","DS"
"2337",6,1988,"control",0,2,0,"male","DS"
"2338",6,1989,"control",0,2,0,"male","DS"
"2339",6,1990,"control",0,2,0,"male","DS"
"2340",6,1993,"control",0,1,0,"male","DS"
"2341",6,1999,"control",0,1,0,"male","DS"
"2342",7,1989,"control",0,3,0,"male","DS"
"2343",7,1990,"control",0,1,0,"male","DS"
"2344",7,1992,"control",0,1,0,"male","DS"
"2345",8,1990,"control",0,1,0,"male","DS"
"2346",8,1992,"control",0,1,0,"male","DS"
"2347",8,1994,"control",0,1,0,"male","DS"
"2348",8,2008,"control",0,2,0,"male","DS"
"2349",9,1988,"control",0,1,0,"male","DS"
"2350",9,1992,"control",0,1,0,"male","DS"
"2351",9,1993,"control",0,1,0,"male","DS"
"2352",9,2009,"control",0,1,0,"male","DS"
"2353",10,1989,"control",0,1,0,"male","DS"
"2354",10,1992,"control",0,1,0,"male","DS"
"2355",10,1993,"control",0,1,0,"male","DS"
"2356",10,1994,"control",0,1,0,"male","DS"
"2357",10,1998,"control",0,1,0,"male","DS"
"2358",11,1988,"control",0,2,0,"male","DS"
"2359",11,1989,"control",0,1,0,"male","DS"
"2360",11,1993,"control",0,1,0,"male","DS"
"2361",11,2008,"control",0,1,0,"male","DS"
"2362",12,1989,"control",0,1,0,"male","DS"
"2363",12,1992,"control",0,1,0,"male","DS"
"2364",12,1993,"control",0,1,0,"male","DS"
"2365",12,2008,"control",0,1,0,"male","DS"
"2366",4,1988,"control",1,2,0.5,"female","DS"
"2367",10,2008,"control",1,2,0.5,"female","DS"
"2368",4,1994,"control",1,1,1,"female","DS"
"2369",1,1988,"control",0,1,0,"female","DS"
"2370",1,1993,"control",0,1,0,"female","DS"
"2371",1,2010,"control",0,1,0,"female","DS"
"2372",2,1988,"control",0,1,0,"female","DS"
"2373",2,2010,"control",0,1,0,"female","DS"
"2374",3,1988,"control",0,1,0,"female","DS"
"2375",3,1989,"control",0,1,0,"female","DS"
"2376",4,1992,"control",0,1,0,"female","DS"
"2377",4,1993,"control",0,1,0,"female","DS"
"2378",5,1993,"control",0,2,0,"female","DS"
"2379",5,1994,"control",0,1,0,"female","DS"
"2380",6,1991,"control",0,1,0,"female","DS"
"2381",6,1993,"control",0,2,0,"female","DS"
"2382",6,1994,"control",0,1,0,"female","DS"
"2383",6,1998,"control",0,1,0,"female","DS"
"2384",6,2008,"control",0,3,0,"female","DS"
"2385",6,2009,"control",0,1,0,"female","DS"
"2386",7,1993,"control",0,1,0,"female","DS"
"2387",7,1994,"control",0,1,0,"female","DS"
"2388",7,1998,"control",0,1,0,"female","DS"
"2389",7,2009,"control",0,2,0,"female","DS"
"2390",8,2003,"control",0,1,0,"female","DS"
"2391",8,2008,"control",0,1,0,"female","DS"
"2392",8,2009,"control",0,2,0,"female","DS"
"2393",9,1998,"control",0,1,0,"female","DS"
"2394",9,2009,"control",0,2,0,"female","DS"
"2395",10,2009,"control",0,2,0,"female","DS"
"2396",11,2008,"control",0,2,0,"female","DS"
"2397",11,2009,"control",0,2,0,"female","DS"
"2398",12,2008,"control",0,1,0,"female","DS"
"2399",12,2009,"control",0,2,0,"female","DS"
